EmployeeID,Salary,EffectiveDate,Bonus,SalaryType,PayFrequency,Currency,AdjustmentReason,PreviousSalary
MA-2017-1464,156164,2024-06-07,10541,Commission,Monthly,INR,Cost of Living Adjustment,122285
DA-2018-8233,1961412,2024-02-11,240413,Base,Monthly,INR,Performance Bonus,117995
PR-2014-4988,568836,2024-06-25,66023,Base,Annually,INR,Performance Bonus,476747
HU-2018-1268,1547046,2024-05-11,175554,Base,Annually,INR,Performance Bonus,1016595
IT-2016-6957,1218150,2023-11-12,335244,Base,Monthly,INR,Promotion,20287
CY-2014-9796,887428,2024-01-05,99494,Base,Monthly,INR,Promotion,211835
DA-2021-7113,1583280,2024-04-23,48897,Commission,Monthly,INR,Performance Bonus,1176831
PR-2019-5592,1714693,2023-12-27,446780,Commission,Monthly,INR,Cost of Living Adjustment,1588804
DE-2022-9167,352718,2023-09-30,132413,Commission,Annually,INR,Performance Bonus,242756
SO-2014-7977,172037,2023-12-19,13807,Base,Monthly,INR,Performance Bonus,79152
CU-2023-5991,1317217,2024-01-16,228333,Commission,Annually,INR,Cost of Living Adjustment,881639
PR-2020-2297,475952,2023-10-17,166574,Commission,Annually,INR,Cost of Living Adjustment,372015
FI-2023-2177,626206,2023-12-18,32947,Commission,Annually,INR,Cost of Living Adjustment,350203
IT-2022-9902,149552,2023-12-26,56528,Base,Monthly,INR,Promotion,74958
OP-2012-5022,1319444,2024-04-25,407268,Base,Annually,INR,Cost of Living Adjustment,998807
FR-2023-1137,1125497,2024-06-04,319610,Commission,Annually,INR,Promotion,199481
DA-2013-9582,1852657,2023-10-28,492155,Commission,Monthly,INR,Promotion,795534
SA-2023-7564,1072859,2024-05-14,156007,Commission,Annually,INR,Promotion,704032
SO-2009-9054,1397669,2024-03-05,123066,Base,Monthly,INR,Performance Bonus,444983
CY-2021-9696,1447704,2023-10-07,131840,Commission,Annually,INR,Cost of Living Adjustment,1166045
IT-2021-8954,92113,2024-04-26,29697,Base,Annually,INR,Cost of Living Adjustment,24761
SO-2015-6051,1013231,2024-06-04,261215,Base,Monthly,INR,Performance Bonus,269327
OP-2022-6353,1452150,2024-01-09,193192,Commission,Annually,INR,Promotion,483830
IT-2023-9304,1997402,2023-10-20,386674,Base,Monthly,INR,Performance Bonus,498714
PR-2023-7399,468067,2024-05-24,105276,Base,Monthly,INR,Promotion,43572
CL-2015-1959,1459812,2024-07-01,182352,Commission,Monthly,INR,Promotion,1318963
IT-2013-7482,1059414,2023-08-08,160352,Commission,Monthly,INR,Cost of Living Adjustment,952024
DA-2022-6956,504370,2023-08-21,137151,Base,Monthly,INR,Cost of Living Adjustment,496549
CL-2015-5148,1061555,2024-06-20,87416,Commission,Monthly,INR,Cost of Living Adjustment,925746
SY-2009-2572,788977,2023-10-24,260965,Commission,Monthly,INR,Cost of Living Adjustment,75684
SA-2014-6946,1513422,2024-01-22,396586,Commission,Annually,INR,Cost of Living Adjustment,99700
FI-2019-6803,1461375,2024-06-22,541104,Commission,Annually,INR,Performance Bonus,1033184
CU-2010-7339,1272976,2023-12-16,470154,Commission,Annually,INR,Promotion,847917
MA-2010-6100,311557,2023-08-22,85583,Commission,Annually,INR,Performance Bonus,93615
FI-2020-2708,916101,2024-03-16,88627,Base,Annually,INR,Promotion,409344
NE-2014-9733,1700087,2024-07-18,351248,Commission,Monthly,INR,Performance Bonus,744463
FI-2022-8182,1722585,2024-03-06,547863,Base,Annually,INR,Cost of Living Adjustment,888805
IT-2023-8952,1054967,2024-01-01,203906,Base,Annually,INR,Promotion,878506
NE-2018-8593,189255,2024-05-07,63089,Commission,Monthly,INR,Promotion,142361
CL-2017-7345,373389,2024-05-06,91135,Commission,Annually,INR,Cost of Living Adjustment,129242
SY-2019-3804,483443,2023-09-08,28822,Base,Monthly,INR,Promotion,49409
GE-2015-5948,167112,2023-08-26,66691,Base,Annually,INR,Promotion,111315
SA-2010-5970,1558133,2023-11-11,276468,Commission,Annually,INR,Cost of Living Adjustment,842346
OP-2011-3395,91589,2023-08-30,19195,Base,Monthly,INR,Cost of Living Adjustment,80997
MA-2017-5975,687098,2024-05-23,65554,Base,Annually,INR,Cost of Living Adjustment,148913
FI-2009-3559,513158,2024-03-01,140121,Commission,Monthly,INR,Performance Bonus,257321
FI-2010-3321,1926025,2023-08-11,186341,Commission,Annually,INR,Performance Bonus,381729
HU-2009-8748,582760,2023-12-14,32212,Base,Monthly,INR,Promotion,298746
NE-2009-5304,1829304,2024-06-09,127458,Commission,Annually,INR,Promotion,32045
PR-2013-5774,1908659,2024-01-28,244480,Base,Annually,INR,Promotion,1186749
DA-2015-5250,1374419,2024-06-12,188737,Commission,Monthly,INR,Promotion,1130331
DE-2011-2429,988166,2023-11-01,78682,Base,Annually,INR,Cost of Living Adjustment,729897
HU-2022-9263,777107,2024-05-02,278077,Base,Monthly,INR,Promotion,762120
NE-2023-3007,1879806,2023-09-25,320304,Base,Monthly,INR,Promotion,309690
SO-2022-9584,136476,2023-08-25,10168,Base,Annually,INR,Performance Bonus,101531
CY-2023-3075,990022,2023-12-31,41585,Commission,Monthly,INR,Cost of Living Adjustment,711602
DA-2015-5523,420391,2023-09-26,128184,Base,Annually,INR,Promotion,374093
SA-2017-1905,1879721,2024-03-17,272987,Base,Annually,INR,Performance Bonus,1476062
OP-2014-4550,1686808,2023-08-27,587566,Commission,Annually,INR,Promotion,1490880
NE-2013-4689,1950406,2023-12-20,500077,Commission,Monthly,INR,Promotion,274328
OP-2014-1436,458735,2024-01-04,133506,Base,Monthly,INR,Performance Bonus,259432
PR-2015-2314,500857,2023-11-25,137949,Base,Monthly,INR,Promotion,182848
NE-2020-6602,1764827,2024-01-11,266961,Base,Monthly,INR,Cost of Living Adjustment,245053
IT-2015-8620,709489,2024-01-01,145464,Commission,Monthly,INR,Promotion,39188
OP-2019-8507,925283,2023-11-20,313755,Commission,Annually,INR,Performance Bonus,883449
SY-2019-1164,854096,2024-01-06,89948,Base,Annually,INR,Promotion,685734
DE-2009-4013,1059896,2023-08-17,261957,Base,Monthly,INR,Cost of Living Adjustment,930896
DA-2018-5182,472638,2023-10-25,175153,Commission,Annually,INR,Performance Bonus,269277
DA-2015-4744,1675860,2023-08-21,52707,Commission,Annually,INR,Promotion,1316921
IT-2011-6247,207277,2024-01-28,81738,Base,Annually,INR,Cost of Living Adjustment,98998
DA-2009-5315,138989,2023-10-10,9499,Base,Annually,INR,Performance Bonus,87825
GE-2014-7228,471947,2023-09-29,102068,Base,Monthly,INR,Performance Bonus,136996
FI-2022-7918,256300,2023-09-27,45050,Base,Monthly,INR,Cost of Living Adjustment,255495
DA-2011-6885,1173279,2024-05-23,264587,Commission,Annually,INR,Cost of Living Adjustment,765647
HU-2012-9481,1572024,2023-12-12,576454,Commission,Monthly,INR,Performance Bonus,1498945
SA-2012-8674,725350,2024-06-12,26172,Commission,Annually,INR,Promotion,174094
NE-2018-9630,1833345,2024-05-14,209246,Commission,Monthly,INR,Promotion,125304
DE-2019-5019,1770036,2024-05-09,488243,Commission,Annually,INR,Performance Bonus,92651
SY-2017-2035,785585,2024-07-15,300434,Base,Annually,INR,Performance Bonus,329160
PR-2014-9680,1027414,2024-02-23,48242,Commission,Monthly,INR,Promotion,525795
SA-2021-4525,1854458,2024-06-29,635659,Base,Monthly,INR,Performance Bonus,750808
IT-2013-2176,425223,2023-11-09,66239,Commission,Monthly,INR,Performance Bonus,401852
CU-2011-8069,945790,2023-12-31,166731,Commission,Annually,INR,Performance Bonus,196873
NE-2019-1562,1722896,2023-12-08,530836,Base,Annually,INR,Cost of Living Adjustment,225995
CY-2009-6182,1287713,2023-12-05,257595,Base,Monthly,INR,Cost of Living Adjustment,85062
FI-2012-1224,948779,2023-10-05,161154,Commission,Monthly,INR,Cost of Living Adjustment,258672
DA-2019-1656,231848,2024-03-05,7411,Commission,Annually,INR,Cost of Living Adjustment,88592
PR-2021-9393,188116,2024-01-04,33021,Base,Monthly,INR,Cost of Living Adjustment,65680
FR-2016-1136,1329126,2024-07-20,17567,Base,Monthly,INR,Promotion,821990
DA-2023-8919,1184783,2024-01-13,157627,Commission,Annually,INR,Cost of Living Adjustment,261682
CU-2021-2185,324031,2023-11-17,49532,Commission,Annually,INR,Promotion,83900
PR-2015-6796,1966887,2024-04-01,673900,Base,Monthly,INR,Promotion,838066
FR-2022-9037,1639255,2024-02-25,360391,Base,Annually,INR,Promotion,517795
DA-2020-2614,90193,2023-12-25,18704,Commission,Annually,INR,Promotion,66553
DE-2023-4794,1129059,2023-10-19,181997,Base,Monthly,INR,Performance Bonus,1064199
PR-2015-7154,1245022,2024-04-12,10693,Commission,Annually,INR,Promotion,1096032
GE-2010-2120,649909,2023-10-22,115864,Commission,Monthly,INR,Performance Bonus,464263
SY-2013-3538,1922343,2023-08-20,370973,Base,Annually,INR,Promotion,899381
IT-2021-5458,1298192,2024-02-27,445409,Commission,Annually,INR,Performance Bonus,773758
MA-2022-8079,1733296,2024-02-02,503200,Commission,Annually,INR,Performance Bonus,1036837
CY-2014-6025,1533272,2024-07-21,554025,Base,Monthly,INR,Cost of Living Adjustment,208106
DA-2019-1470,289366,2024-07-30,11552,Base,Annually,INR,Performance Bonus,118775
GE-2019-6617,829794,2023-12-17,152248,Base,Annually,INR,Cost of Living Adjustment,99408
IT-2017-5865,1323084,2023-12-06,402347,Base,Annually,INR,Promotion,104596
IT-2018-2432,819223,2024-05-02,100397,Commission,Annually,INR,Promotion,391359
GE-2022-1717,428793,2024-04-20,5908,Base,Monthly,INR,Performance Bonus,63196
SY-2016-5283,184982,2023-10-13,12914,Commission,Annually,INR,Performance Bonus,125558
SY-2015-2562,270369,2024-05-15,31026,Commission,Monthly,INR,Promotion,200380
FI-2009-6522,1736096,2023-10-01,445132,Commission,Monthly,INR,Promotion,662250
DA-2023-5532,1844553,2024-07-30,36700,Commission,Annually,INR,Performance Bonus,1133826
DE-2015-3858,537465,2023-11-03,115171,Base,Annually,INR,Cost of Living Adjustment,233759
NE-2010-8717,882025,2024-01-15,169290,Base,Monthly,INR,Cost of Living Adjustment,443215
PR-2017-1713,239510,2024-01-17,17252,Base,Monthly,INR,Cost of Living Adjustment,160695
DA-2021-8414,666879,2023-12-05,215538,Commission,Monthly,INR,Cost of Living Adjustment,278448
IT-2015-8449,1277094,2024-06-26,322589,Commission,Monthly,INR,Performance Bonus,411066
PR-2011-7581,1335611,2023-12-13,448187,Base,Annually,INR,Cost of Living Adjustment,1248997
HU-2019-6868,1912921,2024-02-06,44209,Commission,Monthly,INR,Performance Bonus,1328754
CY-2009-3381,1026169,2024-01-02,70738,Base,Monthly,INR,Cost of Living Adjustment,629093
SA-2016-4185,64983,2024-05-01,17597,Commission,Monthly,INR,Promotion,51619
IT-2010-9702,1952476,2023-12-12,304159,Base,Monthly,INR,Cost of Living Adjustment,456899
CU-2010-7740,1928507,2024-01-18,128579,Commission,Monthly,INR,Promotion,140211
CL-2017-6850,973645,2024-06-28,126928,Commission,Monthly,INR,Performance Bonus,368590
FI-2023-5412,943954,2023-11-26,115263,Base,Annually,INR,Promotion,490079
DA-2014-8000,862463,2023-08-27,246103,Commission,Monthly,INR,Cost of Living Adjustment,478589
